"В Иркутской области путь в сельскую школу преграждает река, причём уже много лет.  Денег на мост никто не выделяет, поэтому старшеклассники идут вброд и переносят на себе тех, кто помладше",11247.00,,
"Оказывается, на митингах были и те, кто против",6662.00,,
"Митинг против законопроекта «о сносе пятиэтажек» в Москве завершилсяПо оценкам полиции, участие в митинге приняли 8 тысяч человек",4450.00,,
Организаторам митинга отключили микрофоны. Полиция оцепила дорогу и просит митингующих поскорее расчистить проспектhttp://news.lenta.ch/tH80,3412.00,,
"Тем временем Навального, который тоже пришел на митинг в Москве, куда-то увела полиция. По разным данным акция собрала от 5 до 20 тысяч человек. Сообщают о первых задержаниях. http://news.lenta.ch/tHj0",4766.00,,
"Израильские инженеры создали аккумулятор, заряжающийся за 5 минутhttp://news.lenta.ch/t365",6231.00,,
"В Москве начался митинг против законопрокета «о сносе пятиэтажек»Напомним, власти Москвы решили потратить 96 500 000 000 рублей на снос 4 тысяч хрущевок. При этом сносить будут любые дома, а не только ветхие, если за это проголосуют 2/3 жильцовhttp://news.lenta.ch/t35L",3462.00,,
"Владимир Путин заявил, что реальные доходы россиян растутhttp://news.lenta.ch/t3of",10350.00,,
• Ракета КНДР упала недалеко от границ России;• Путин прибыл с двухдневным визитом в Китай;• В Екатеринбурге запретили проведение «Монстрации»и другие новости к этому часу,1820.00,,
И этому человеку вы собираетесь доверить страну?,21685.00,,
"СМИ сообщают, что жопу на Евровидении показал вовсе не австралиец, а вполне себе украинский пранкер-журналист.Ранее он уже фотографировал у Кардашьян под юбкой, целовал Уилла Смита, обнимал ноги Брэдли Купера и пытался получить награду вместо Адель",7937.00,,
Это было... как обычно!Традиционный #радиолентач,2931.00,,
Португалия официально стала победителем Евровидения-2017http://lenta.ch/online/eurovision/,3656.00,,
"Вся жизнь Евровидение, а ты в ней Испания",7659.00,,
НОЖ В СПИНУ! БЕЛОРУСЫ НЕ ДАЛИ НАМ 12 БАЛЛОВ!http://lenta.ch/online/eurovision/,4765.00,,
Голландца отвлекли от его сучкиhttp://lenta.ch/online/eurovision/,3642.00,,
Австралия пригласила на оглашение результатов Хакамадуhttp://lenta.ch/online/eurovision/,4385.00,,
"Половина голосования прошла. Литва сказала ""Слава Украине"", Украина ответила ""Героям Слава!"". В целом, без сюрпризовhttp://lenta.ch/online/eurovision/",3593.00,,
Исторический момент,7700.00,,
Австралия оторвалась от всех на одно очко,11677.00,,
,6424.00,,
Ради этого стоило смотреть четыре повтора номеров!,6144.00,,
"Пока в эфире перерыв, давайте вспомним классику",7651.00,,
http://lenta.ch/online/eurovision/,5530.00,,
http://lenta.ch/online/eurovision/,4305.00,,
"Нарезка лучших моментов ""Евровидения"" используется в Гуантанамо для допросовhttp://lenta.ch/online/eurovision/",4014.00,,
ВЫШЛА ЛУЧШАЯ УЧАСТНИЦА ЕВРОВИДЕНИЯ ЗА ВСЮ ИСТОРИЮ КОНКУРСА,9767.00,,
¯ \ _ (ツ) _ / ¯http://lenta.ch/online/eurovision/,4119.00,,
http://lenta.ch/online/eurovision/,3795.00,,
http://lenta.ch/online/eurovision/,2479.00,,
"ВОУ ВОУ, ЗЕВС, ПОЛЕГЧЕhttp://lenta.ch/online/eurovision/",2776.00,,
А вот и Земфираhttp://lenta.ch/online/eurovision/,4160.00,,
"Швеция с песней ""Я больше не могу""  Мы тоже, Швецияhttp://lenta.ch/online/eurovision/",7199.00,,
Вышла певица. Поёт ртом.,3906.00,,
Великий Брат стежить за тобоюhttp://lenta.ch/online/eurovision/,2876.00,,
"Ведущий объявил, что теперь будет ДВА ЕВРОВИДЕНИЯ!!!!Добавится Евровидение ХОРОВ!!!!!ЕЕЕЕЕЕЕЕЕЕЕЕ",7278.00,,
На сцене Германияhttp://lenta.ch/online/eurovision/,4235.00,,
"Если любить, то только так",4584.00,,
Румыны замечены в поставках вооружения на Украинуhttp://lenta.ch/online/eurovision/,6430.00,,
Киприот улетел в коридор,3639.00,,
Лазарев пробрался-таки на Евровидениеhttp://lenta.ch/online/eurovision/,5633.00,,
Колi хохлы напоiлi горiлкою,4206.00,,
"Вас тоже бесит, когда смотришь в калейдоскоп, а там участница из Великобритании поёт вам никогда не сдаваться?http://lenta.ch/online/eurovision/",3073.00,,
Not only can everyone look into tomorrowhttp://lenta.ch/online/eurovision/,5338.00,,
Местный Daft Punkhttp://lenta.ch/online/eurovision/,4360.00,,
Когда лизнул странную бумажку в Киеве и серфишь с пацанамиhttp://lenta.ch/online/eurovision/,6716.00,,
– Я не умею знакомиться с девушками.– Просто будь самим собой.–,7851.00,,
http://lenta.ch/online/eurovision/,3987.00,,
Малыш Гидеон больше не малышhttp://lenta.ch/online/eurovision/,8816.00,,
Пранки Вольнова выходят на новый уровеньhttp://lenta.ch/online/eurovision/,5060.00,,
Идея для заставки Симпсоновhttp://lenta.ch/online/eurovision/,2412.00,,
"Раньше небритость и пучок на бошке были признаками сисадмина, а сейчас - тонкой душевной организацииhttp://lenta.ch/online/eurovision/",3837.00,,
"Паша Техник пришёл показать, за кем стоит Евровидениеhttp://lenta.ch/online/eurovision/",7958.00,,
http://lenta.ch/online/eurovision/,8066.00,,
Венгр великолепен,3233.00,,
"""ЭЙ, МАМАША"" — песня Молдовы.Ориентировка на молодежь: ДА Я ПРО ТВОЮ МАМКУ ПЕСНЮ ПЕЛ ТВОЯ МАМКА ТАКАЯ ЖИРНАЯ, ЧТО ОНА ПОТРЕБОВАЛА 4 КУПЛЕТОВ И ДВУХ СКРИПАЧЕЙhttp://lenta.ch/online/eurovision/",2353.00,,
"Все эти видео перед выступлениями похожи на документальные фильмы про то, как слабоумных адаптируют к нормальной жизниhttp://lenta.ch/online/eurovision/",2467.00,,
От Нидерландов группа Серебро на максималкеhttp://lenta.ch/online/eurovision/,4165.00,,
Екатерина Варнава тоже решила исполнить композицию на конкурсеhttp://lenta.ch/online/eurovision/,3503.00,,
"А знаете, какой ещё австриец сначала казался добрым?http://lenta.ch/online/eurovision/",3822.00,,
Любят австрийцы бородачей http://lenta.ch/online/eurovision/,6086.00,,
"Белорусы, вперёд!Поют непонятно, но красивоhttp://lenta.ch/online/eurovision/",5196.00,,
Польша пытается в космосhttp://lenta.ch/online/eurovision/,3278.00,,
"""Очень плохая музыка""http://lenta.ch/online/eurovision/",3324.00,,
Порядок выступления стран-участницПрямая трансляция и КОММЕНТАРИИ ЭКСПЕРТОВ ТУТ: http://lenta.ch/online/eurovision/,1052.00,,
Лучшая в мире трансляция лучшего в мире музыкального конкурса.(видеотрансляция тоже по ссылке есть)http://lenta.ch/online/eurovision/,850.00,,
Сегодня в 22:00 у нас будет текстовая трансляция Евровидения по этой замечательной ссылке: http://lenta.ch/online/eurovision/Не вздумайте никуда уходить,725.00,,
"В сети распространяется видео, на котором мэр Химок якобы в пьяном виде поздравляет ветеранов.Возможно это и так, но есть основания полагать, что всё дело в банальной проблеме со звукооборудованием, когда говорящий слышит свои слова в динамиках не сразу, а с задержкой около секунды. Именно в такой ситуации человеку сложно что-то говорить и он начинает растягивать буквы и повторять слоги. Подтверждает этот довод и то, что мэр сам говорит о проблеме с микрофоном.В качестве эксперимента можете позвонить с одного телефона на другой, приложить оба динамика к ушам и попробовать что-то сказать. «Опьянеете» не меньше мэра",1261.00,,
Жители одной из саратовских пятиэтажек получили штрафы за неучастие в субботникеhttp://news.lenta.ch/t3Ef,5566.00,,
В Петербурге сегодня и завтра празднуют день эрмитажного кота. В эти дни горожане смогут попасть в подвалы музея и посмотреть на местных обитателей. Коты в Эрмитаже появились много лет назад и до сих пор охраняют музей от мышей,9008.00,,
"Патриарх Кирилл заявил, что церковь мешает тотальному контролю общественного сознания. По его мнению, сейчас люди «становятся рабами идей, политических концепций», а церковь наоборот делает их внутренне свободнымиhttp://news.lenta.ch/t3fk",8559.00,,
"В Николаеве полиция задержала мужчину в футболке с надписью «Вы не можете арестовать меня, я рок-звезда».   Местный житель ограбил квартиру собственной матери, украв стиральную машину, пылесос и телевизионный тюнер. Признаков взлома на входных дверях не обнаружили, а женщина заявила, что ключи от квартиры есть только у её сына.   В итоге грабителя удалось вычислить и задержатьhttp://news.lenta.ch/t3pR",3973.00,,
"Программист из Новосибирска первым в России вживил себе в грудь компас. Устройство вибрирует каждый раз, когда человек поворачивается на северhttp://news.lenta.ch/t3tC",8399.00,,
• ИГ взяло ответственность за нападение на пост полиции в Ингушетии;• Ильдара Дадина задержали на Красной площади за чтение Конституции;• В Челябинске полицейский сбил двоих детей на пешеходном переходе;• Распространение вируса WannaCrypt остановили благодаря регистрации домена и другие новости к этому часу,1495.00,,
"В Омске покупатели супермаркета, в большинстве своём пенсионеры, устроили давку за сахар по скидке. Цену на продукт снизили всего на три рубляUPD: Информация про три рубля не подтвердилась. Сообщается, что скидка была около 10 р. за килограмм, если покупатель брал 5 кило. За такое и убить можно, конечно",5586.00,,
В России выросла минимальная цена на водку и коньяк http://news.lenta.ch/t3Iy,4648.00,,
"Ученые выяснили, насколько вообще полезны кинокритикиhttp://news.lenta.ch/tK69",4227.00,,
"Jefferson Аirplane — одна из известнейших рок-групп в 60-е в США. Группа играла в весьма редком и занимательном жанре — психоделический рок (а ещё психоделический фолк, блюз рок и другие), после чего они были занесены в зал славы рок-н-ролла.История группы занимательна, начиная от названия (которое на сленге означает надломившуюся спичку, которой держали косяк с марихуаной, когда рукой его держать было уже не удобно) и заканчивая смертью бывших участников в 2016 году.Но мы сюда пришли не историю групп читать, а слушать прекрасную музыку из замечательного мира хиппи, ЛСД, фрилава и легалайза.Приятного прослушивания. Мир. Традиционный #радиолентач",5215.00,,
"Феерический рассказ гея с Кавказа, который поехал в Нижний Новгород на сеанс к специалисту по «лечению гомосексуальности».Откуда берётся гомосексуализм, лечение порнографией и прохладные истории про Могил Могилыча — сеанс с доктором, который лечит то, что Минздрав перестал считать болезнью ещё 18 лет назадhttp://news.lenta.ch/tKD5",3945.00,,
"Вечером 12 мая на многих компьютерах по всему миру активизировался вирус-вымогатель WannaCry.В России, которая заняла первое место среди стран-«жертв» (около 73% зараженных компьютеров находятся в РФ) больше всего пострадали МВД, «Мегафон» и Следственный Комитет.Expand text…МВД подтвердило факт заражения, заявив, что «в настоящий момент вирус локализован. Проводятся технические работы по его уничтожению и обновлению средств антивирусной защиты». Также сообщается, что в Министерстве было заражено не более 1000 устройств, что составляет на более 1% от всех компьютеров ведомства.Одной из причин именно такого поворота дел СМИ называют тот факт, что Microsoft недавно выпустила обновление для Windows, которое автоматически скачивалось и устанавливалось на компьютер, однако заражённые компьютеры всё это время не имели возможности подключиться к интернету, т.к. на это в ведомствах требовалось разрешение, получение которого занимает некоторое время.«Лаборатория Касперского» утверждает, что жертвами вируса стали как минимум 45 000 пользователей из 74 стран, основная тройка — Россия (73% от всех заражённых компьютеров), Украина (5%) и Тайвань (4%). Сам вирус блокирует доступ к каким-либо файлам на компьютере и требует перечислить 300 долларов в биткоинах на определённый счёт. По подсчётам СМИ, за несколько часов авторы вируса таким образом уже заработали более 6000 долларовhttp://news.lenta.ch/tKDy",3081.00,,
"Таинственное существо, похожее на кальмара, прибило к берегам Индонезии.Его останки настолько большие, что их перепутали с севшей на мель лодкой",10182.00,,
"Какие качества россияне считают «действительно мужскими», почему родители хотят (и не хотят) отдавать сына в армию, и почему она никогда не сделает из мальчика «настоящего мужчину»http://news.lenta.ch/tKq1",4126.00,,
"Это украинский депутат Игорь Оверко, который задекларировал рекордное количество квартир — 586.  400 из них он уже продал – якобы по цене ниже рыночной. Но даже с оставшимися 186 квартирами он остался на первом месте",3056.00,,
СМИ заявили о крупной вирусной атаке на внутренние системы МВД России сразу в нескольких регионах страны.Также поступают сообщения о массовых заражениях вредоносной программой по всему мируhttp://news.lenta.ch/tKR3,5234.00,,
"Лентач, у нас есть 2 пары билетов на единственный в России концерт группы System of a Down, который пройдет 5 июля на новом стадионе ВЭБ Арена в Москве, и мы готовы отдать их двум (каждому по 2) подписчикам, которые поделятся этим постом. Победители будут выбраны случайным образом 5 июня. Подробности о мероприятии: https://vk.cc/5Yhd8L",19468.00,,
"Депутат заксобрания Ленинградской области планирует внести в Госдуму законопроект о легализации деятельности колдунов и магов.Если все получится, то сможешь пользоваться магией вне Хогвартсаhttp://news.lenta.ch/tKy3",6595.00,,
Тем временем Питерская Епархия Русской Пастафарианской Церкви причислила Сергея Шнурова к лику святыхhttp://news.lenta.ch/tKG9,20729.00,,
"Мошенники вывели из банков около 1 000 000 000 рублей, выдавая кредиты под залог бочек с водой.В документах они указывали, что в бочках «дорогостоящее химическое сырье»http://news.lenta.ch/tKpK",7176.00,,
,3331.00,,
В Мурманской области беременную женщину со схватками повезли в роддом по заваленной снегом дороге длиной 120 км.Везли её 11 часовhttp://news.lenta.ch/tKT9,8044.00,,
"• В Риме произошел двойной взрыв, пострадавших нет;• Суд отклонил иск о бездействии властей после сбора 100 000 подписей за отмену «пакета Яровой»;• Теперь получить карту Сбербанка можно будет в любом отделении;• В Венесуэле пакеты с экскрементами назвали биохимическим оружиеми другие новости к этому часу, а также результаты розыгрыша билетов на концерт Нейромонаха Феофана",1543.00,,
"Вчера Собянин подписал новое постановление: теперь если 2/3 жильцов ЛЮБОГО дома в Москве проголосуют «за», то его снесут в рамках программы реновации жилья.Вот что случилось после этого в одном из столичных дворов",2453.00,,
"В Волгограде из-за коллажа с «облитой» зелёнкой Родиной-матерью, опубликованного в паблике про Навального, возбудили уголовное дело о реабилитации нацизмаhttp://news.lenta.ch/t0o1",5499.00,,
"В Омске у жилого дома обрушилась часть стены.О том, что её надо срочно отремонтировать, местному ЖКХ сообщили ещё 3 недели назадhttp://news.lenta.ch/t0FE",6612.00,,
Bentley создаст автомобиль для вегановhttp://news.lenta.ch/t0K4,7373.00,,
"• В Ингушетии совершено нападение на пост ДПС, ранен полицейский;• «Почта России» потратит более 171 миллиона рублей на покупку смартфонов для своих сотрудников;• За последний год россияне стали в четыре раза чаще делать пиратские копии фильмов;• Ученые вывели универсальную формулу победы на выборахи другие новости к этому часу",1231.00,,
"Государственный поисковик «Спутник», на разработку которого потратили более 1 000 000 000 рублей, официально признали «неудачным»http://news.lenta.ch/t0sR",9133.00,,
"Учёные выяснили, действительно ли раритетные скрипки старых мастеров звучат лучше современныхhttp://news.lenta.ch/t0Nr",3435.00,,
"Общение через мессенджеры и соцсети стало неотъемлемой частью нашей жизни и кажется, что скоро голосовые связки могут стать атавизмом.Однако некоторые исследователи считают, что мода на переписки — это временное явление и скоро мы снова начнём названивать друг другу как в старые добрые.Что говорят исследователи и в чём плюсы общения ртомhttp://news.lenta.ch/t0rg",3242.00,,
"Созданная в 2003 году Fursy Teyssier'ом, группа Les Discrets (сначала называвшаяся Enfance) - музыкальная составляющая художественных изысканий Fursy Teyssier'а.Являясь художником, Fursy Teyssier стремится передать в музыке и анимации/иллюстрациях одно и то же: задумчивую и таинственную атмосферу, чувства, страхи и ощущения, связанные с нашей жизнью и миром. Его картины, музыка и стихотворения главным образом о Природе, чувстве Любви и его страхе Смерти. ""Les Discrets"" фактически соединяет в себе музыку и изобразительное искусство, являясь воплощением вышеназванных концепций, интересующих Fursy. Музыка помогает рисовать картины, картины помогают сочинять музыку. Цель Les Discrets в том, чтобы соединить их в единое целое - в альбом.#радиолентач",1160.00,,
Как представители РПЦ отреагировали на условный срок Соколовскому (по-разному),6832.00,,
Три самых распространённых заблуждения о деле Соколовского,4424.00,,
"93, но душой студентhttp://news.lenta.ch/t0PW",6559.00,,
• Татарский общественный центр признали экстремистской организацией;• СКР предъявил обвинения шести фигурантам дела о теракте в Петербурге;• Навальный вернулся в Россию после лечения в Барселоне;• В Японском университете открылся центр по изучению ниндзяи другие новости к этому часу,1541.00,,
"Четыре иностранных языка, никаких уроков и полный покой — почитайте о том, как устроены школы в Финляндии, стране с одной из самых эффективных образовательных моделей в миреhttp://news.lenta.ch/t0fa",8732.00,,
Правительство РФ поддержало закон о телемедицине. Врачам предлагают разрешить ставить диагнозы и выписывать рецепты дистанционноhttp://news.lenta.ch/t0GI],5398.00,,
"Лентач, у нас есть 4 билета на концерт Найка Борзова, который пройдет 25 мая в YOTASPACE, и мы готовы отдать их четырем подписчикам, которые поделятся этим постом.Победители будут выбраны случайным образом 17 мая.Подробности о концерте: vk.cc/6CRf9s",1576.00,,
Самый богатый чиновник Минобороны покинул свой постhttp://news.lenta.ch/t0tn,9041.00,,
"Путин подписал указ против анонимности в сети и о регулировании интернет-сервисов, похожих на СМИhttps://vk.cc/6CQUGy",8955.00,,
• Google заплатила ФАС штраф в размере 438 миллионов рублей;• В России появятся телепередачи для формирования у зрителей устойчивого неприятия к терроризму;• В Чечне журналисты обратились в ООН с просьбой прекратить травлю за преследование гееви другие новости к этому часу,1541.00,,
"Дмитрий Киселев вернулся из поездки в Крым с разбитым лицом. Говорит, что это он так имидж сменил",5690.00,,
В московском метро исполнят оперу «Сильмариллион» на эльфийском языкеhttp://news.lenta.ch/tJat,7208.00,,
"Тут подъехало интервью с Соколовским после приговора.Про время, проведенное в СИЗО, об ожиданиях перед судом и дальнейших планахhttp://news.lenta.ch/tJ3c",5602.00,,
,5626.00,,
Совет Евросоюза одобрил безвизовый режим для Украиныhttp://news.lenta.ch/tJi7,9394.00,,
СЛАВА БОГУhttp://news.lenta.ch/tJOT,16573.00,,
"• Правительство Франции ушло в отставку; • Россиян, приехавших на «Евровидение» в Киев, отправили назад в Москву; • Повседневные траты россиян стали минимальными за пять лет  и другие новости к этому часу",2122.00,,
Что-то напоминает,6368.00,,
"«Ловца покемонов» Руслана Соколовского признали виновным. Пока оглашают приговор, почитайте, за что прокуратура просит для Соколовского 3,5 года колонииUPD: Руслан приговорён к 3,5 годам условноhttp://news.lenta.ch/tJvu",6388.00,,
В CERN открыли новый ускоритель частицhttp://news.lenta.ch/tJhC,4963.00,,
"Не во всем мире священнослужители живут в достатке, облачаются в золото и ездят на дорогих иномарках.Почитайте материал про японских священников, которые вынуждены продавать участки храмов, чтобы иметь хоть какой-то доходhttp://news.lenta.ch/tJ7N",6057.00,,
"Вспомним Декстера и Нудлза, взрывавших поп-панком чарты в середине и конце 90-ых. Они сумели получить сплав энергетики и мелодичности, чем снискали любовь миллионов поклонников.#радиолентач",5386.00,,
"В Одессе 9 мая военный оркестр пришел поздравить 96-летнего ветерана, который уже давно не выходит из дома",12032.00,,
"Почти четверть россиян занята в неформальном секторе экономики.Если совет премьер-мемистра не дает вам покоя, и вы собираетесь нырнуть в бизнес — вам будет полезно об этом почитатьhttp://news.lenta.ch/tJZL",4154.00,,
"МВД разместило новый тендер на сайте госзакупок.Хотят самолёт с VIP-апартаментами за 1,7 миллиарда рублейhttp://news.lenta.ch/tJY6",7991.00,,
"Учёные обнаружили, что марихуана способна позитивно влиять на мозг старых мышей http://news.lenta.ch/tJTk",6310.00,,
"Лентач, у нас есть 2 билета на концерт Depeche Mode 13 июля в Санкт-Петербурге, и мы готовы отдать их двум подписчикам, которые поделятся этим постом.Победители будут выбраны случайным образом 24 мая.Подробности о мероприятии здесь",8441.00,,
"В Баку судят гражданина Камеруна, который пообещал местному жителю удвоить его деньги химическим способом.  Алхимик рассказал потерпевшему, что сможет превратить $20 000 в $40 000http://news.lenta.ch/tuQz",7734.00,,
"• Депутат Госдумы от ЛДПР умер на отдыхе в Израиле;• Microsoft прекратила поддержку «настоящей» Windows 10;• Бывший главный технолог «Перекрестка» получила срок за откатыи другие новости к этому часу, а также результаты розыгрыша билетов на фестиваль PopCorn",1272.00,,
В Венесуэле оппозиция планирует провести «Марш дерьма» и закидать правительство говном. Прям буквально говном.Протестующие подготавливают «коктейли Калотова» и намерены выступить против президента страныhttp://news.lenta.ch/tuLp,9967.00,,
,1313.00,,
"Путин поручил приравнять медовуху к сельхозпродукции.Это значит, что акцизы на нее снизятhttp://news.lenta.ch/tuKx",8011.00,,
"Путин подписал указ об усилении мер безопасности во время проведения Кубка конфедераций в 2017 году и чемпионата мира по футболу 2018 года.Все митинги должны будут проводиться только в тех местах и в то время, которое определят местные власти и ФСБhttp://news.lenta.ch/tuqo",7814.00,,
"На 9 мая жительница Омска убила своего сожителя, ударив его ножом. Ровно семь лет назад, на 9 мая, она сделала тоже самое, но с другим сожителемhttp://news.lenta.ch/tudB",12707.00,,
"Депутат Лариса Уотерс стала первой в истории австралийского парламента женщиной, принесшей на заседание своего грудного ребенка. Как сообщается, интимный процесс кормления никак не помешал работе парламента. Своим поступком Лариса призывает власти внимательнее отнестись к проблеме работающих родителей. До 2016 года в Австралии существовал закон, который запрещал входить в парламент с малолетними детьми и кормить их там.",4565.00,,
"Пару месяцев назад на сайте парламента Тувы вышла заметка о приключениях четырёхлетней девочки из отдаленного селения, которая обнаружив, что у неё умерла бабушка, пошла через сугробы и темень восемь километров, чтобы рассказать о трагедии ближайшим соседям. Как оказалось, история была сильно «приукрашена» пресс-секретарём парламента и на деле всё было по-другому. Но тем не менее, на основании этой заметки против матери девочки возбудили два уголовных дела — оставление в опасности и неисполнение обязанностей по воспитанию несовершеннолетнего. Сама мать в тот момент находилась в райцентре. http://news.lenta.ch/tuP1",2631.00,,
Во время шествия «Бессмертного полка» в Москве и Петербурге из-за флагов Нагорного Карабаха подрались армяне и азербайджанцыhttp://news.lenta.ch/tufi,6535.00,,
"Для решения проблемы с демографией Путину предложили обложить налогом бездетные семьи и те, где всего лишь один ребёнок http://news.lenta.ch/tuB8upd. Мизулина назвала этот налог провокацией https://vk.cc/6CBAqj",9723.00,,
Китайские ученые научились декодировать образы букв в мозгу человекаhttp://news.lenta.ch/tuY3,5611.00,,
Трамп уволил директора ФБР http://news.lenta.ch/tuTS,10505.00,,
"Помните, война — это плохо#радиолентач",10085.00,,
А вот и фотографии праздничного салюта в разных городах подъехали.Лепота,7908.00,,
"К 9 мая президенты постсоветских стран выступили с речами: повод был один, но речи получились разными",6187.00,,
"Лентач, ловите актуальный тест про оборонные расходы разных стран.И не забудьте обсудить результатыhttp://news.lenta.ch/tDLK",4057.00,,
Сотни тысяч человек вышли сегодня на шествия «Бессмертного полка» по всей стране. Во многих городах установлен рекорд по числу участников акции. Собрали фотографий с шествий,4010.00,,
Навальному в Барселоне сделали операцию по восстановлению зрения. Заживление займёт несколько месяцев.Сам Алексей пытается отшучиваться,16144.00,,
,3621.00,,
7 мая в Ростовской области похитили трёхлетнего ребёнка.Вчера полиция поймала похитителей. Ими оказались 48-летние многодетные родители. Ребёнок жив и здоров.http://news.lenta.ch/tDq6А сегодня стали известны мотивы этой парочки:,4831.00,,
В Запорожье некоторые участники акции «Бессмертный полк» пришли с портретами героев Игры Престолов.Ну що тут можна сказати?,7206.00,,
,25578.00,,
"В Москве завершился Парад Победы.В этом году из-за непогоды мероприятие прошло без участия авиации. 98 млн рублей, потраченных на разгон облаков, не хватило для обеспечения полноценного парадаhttp://news.lenta.ch/tDVQ",12222.00,,
"Температурные рекорды последних лет массово уничтожают кораллы.Вот вам подборка фото самых ярких и красивых из них.http://news.lenta.ch/tDVpБудете внукам хвастаться, что жили с кораллами в одно время",4707.00,,
Половина опрошенных россиян положительно оценивают роль Сталина в войнеhttp://news.lenta.ch/tDgW,7001.00,,
Ваши великолепные фотожабы нелепого существа с парада кадетов,8606.00,,
С Днём Победы!,24563.00,,
"Король хайпа Сергей Дружко со своим альбомом ""Много разных дорог"" (2002) в стиле шансон.Традиционный #радиолентач",9295.00,,
"Подписчица прислала нам фото неведомого существа с парада кадетов в Москве.Время расчехлять фотошопы и не забывать добавлять к комментарию ваше любимое ""раз два три четыре пять"", чтобы наш глупый бот не удалил ваш уникальный шедевр.Шаблоны прилагаются",3010.00,,
Топ-20 государств с самыми большими военными расходами.85% мировых военных расходов приходятся на эти страныhttp://news.lenta.ch/tDxY,6794.00,,
"Количество россиян, освобожденных от призыва по состоянию здоровья, сократилось на 10% за 7 лет http://news.lenta.ch/tDn0",9722.00,,
"Классика: парень принёс ананас на выставку современного искусства, оставил его на пустом стенде и ушёл.Через некоторое время организаторы накрыли ананас стеклом наравне с другими экспонатами выставкиhttp://news.lenta.ch/tDpW",12713.00,,
"Россия одна, но правила везде разные: где-то хиджаб является частью школьной формы, где-то носить его запрещено.Статья о хиджабе в России, спорах вокруг него, плюс немного европейского опытаhttp://news.lenta.ch/tDt5",2286.00,,
"В Одессе завели уголовное дело на автомобилиста, который ездил по городу с символикой СССР.Ему грозит до 5 лет колонииhttp://news.lenta.ch/tDz4",8945.00,,
В Англии построили первую в мире пластиковую дорогу  http://news.lenta.ch/ti6r,9232.00,,
"В Москву прямо перед Днём Победы пришло похолодание: к полудню в столице пошёл снег, а температура упала до 1°C.Тем не менее, власти отменять завтрашний парад не намерены и будут разгонять облака с помощью самолетов.А пользователи Instagram уже поделились праздничным настроением",3808.00,,
,3542.00,,
"МВД Франции сегодня опубликовало окончательные результаты выборов президента страны. По итогам подсчета 100% бюллетеней, лидер движения «Вперед!» Эммануэль Макрон получил 66,1% голосов, а лидер партии «Национальный фронт» Марин Ле Пен — 33,9%.Действующий президент Франции Франсуа Олланд сообщил, что передача полномочий избранному президенту пройдет в воскресенье 14 мая",2998.00,,
